seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
2,2000,20000,7,0,20000,2,2,set,17.47705,20000,20000,20000
2,2000,20000,7,0.5,20000,0,0,filtered_set,38.31875,10000,10000,10090
2,2000,20000,7,0.5,20000,0,1,bloom,30.4021,10090,10000,0
2,2000,20000,7,0.5,20000,0,2,set,27.075,10000,10000,20000
2,2000,20000,7,0.5,20000,1,0,filtered_set,38.0896,10000,10000,10090
2,2000,20000,7,0.5,20000,1,1,bloom,29.89165,10090,10000,0
2,2000,20000,7,0.5,20000,1,2,set,26.4417,10000,10000,20000
2,2000,20000,7,0.5,20000,2,0,filtered_set,37.6833,10000,10000,10090
2,2000,20000,7,0.5,20000,2,1,set,26.2125,10000,10000,20000
2,2000,20000,7,0.5,20000,2,2,bloom,30.07085,10090,10000,0
2,2000,20000,7,0.9,20000,0,0,filtered_set,39.9958,2000,2000,2150
2,2000,20000,7,0.9,20000,0,1,bloom,35.9979,2150,2000,0
2,2000,20000,7,0.9,20000,0,2,set,24.6083,2000,2000,20000
2,2000,20000,7,0.9,20000,1,0,filtered_set,39.0104,2000,2000,2150
2,2000,20000,7,0.9,20000,1,1,set,24.18545,2000,2000,20000
2,2000,20000,7,0.9,20000,1,2,bloom,35.29375,2150,2000,0
2,2000,20000,7,0.9,20000,2,0,filtered_set,45.9292,2000,2000,2150
2,2000,20000,7,0.9,20000,2,1,bloom,41.4979,2150,2000,0
2,2000,20000,7,0.9,20000,2,2,set,25.91045,2000,2000,20000
2,2000,20000,7,1,20000,0,0,set,22.925,0,0,20000
2,2000,20000,7,1,20000,0,1,filtered_set,39.9333,0,0,170
2,2000,20000,7,1,20000,0,2,bloom,37.56875,170,0,0
2,2000,20000,7,1,20000,1,0,set,23.0958,0,0,20000
2,2000,20000,7,1,20000,1,1,bloom,37.0229,170,0,0
2,2000,20000,7,1,20000,1,2,filtered_set,37.7604,0,0,170
2,2000,20000,7,1,20000,2,0,set,22.6792,0,0,20000
2,2000,20000,7,1,20000,2,1,filtered_set,37.60625,0,0,170
2,2000,20000,7,1,20000,2,2,bloom,37.06665,170,0,0
2,2000,20000,11,0,20000,0,0,bloom,36.8604,20000,20000,0
2,2000,20000,11,0,20000,0,1,set,14.8479,20000,20000,20000
2,2000,20000,11,0,20000,0,2,filtered_set,49.54585,20000,20000,20000
2,2000,20000,11,0,20000,1,0,set,16.2208,20000,20000,20000
2,2000,20000,11,0,20000,1,1,bloom,37.1979,20000,20000,0
2,2000,20000,11,0,20000,1,2,filtered_set,52.5229,20000,20000,20000
2,2000,20000,11,0,20000,2,0,bloom,36.85205,20000,20000,0
2,2000,20000,11,0,20000,2,1,filtered_set,49.93545,20000,20000,20000
2,2000,20000,11,0,20000,2,2,set,15.65835,20000,20000,20000
2,2000,20000,11,0.5,20000,0,0,filtered_set,46.09165,10000,10000,10116
2,2000,20000,11,0.5,20000,0,1,bloom,39.26665,10116,10000,0
2,2000,20000,11,0.5,20000,0,2,set,27.08545,10000,10000,20000
2,2000,20000,11,0.5,20000,1,0,filtered_set,45.79165,10000,10000,10116
2,2000,20000,11,0.5,20000,1,1,bloom,37.8625,10116,10000,0
2,2000,20000,11,0.5,20000,1,2,set,26.8479,10000,10000,20000
2,2000,20000,11,0.5,20000,2,0,filtered_set,47.28125,10000,10000,10116
2,2000,20000,11,0.5,20000,2,1,set,26.96665,10000,10000,20000
2,2000,20000,11,0.5,20000,2,2,bloom,38.51045,10116,10000,0
2,2000,20000,11,0.9,20000,0,0,filtered_set,44.40835,2000,2000,2208
2,2000,20000,11,0.9,20000,0,1,bloom,41.17915,2208,2000,0
2,2000,20000,11,0.9,20000,0,2,set,24.82915,2000,2000,20000
2,2000,20000,11,0.9,20000,1,0,filtered_set,43.1354,2000,2000,2208
2,2000,20000,11,0.9,20000,1,1,set,23.97915,2000,2000,20000
2,2000,20000,11,0.9,20000,1,2,bloom,40.22915,2208,2000,0
2,2000,20000,11,0.9,20000,2,0,filtered_set,43.09375,2000,2000,2208
2,2000,20000,11,0.9,20000,2,1,bloom,39.70625,2208,2000,0
2,2000,20000,11,0.9,20000,2,2,set,23.6104,2000,2000,20000
2,2000,20000,11,1,20000,0,0,set,23.45625,0,0,20000
2,2000,20000,11,1,20000,0,1,filtered_set,43.52085,0,0,222
2,2000,20000,11,1,20000,0,2,bloom,41.27915,222,0,0
2,2000,20000,11,1,20000,1,0,set,23.08335,0,0,20000
2,2000,20000,11,1,20000,1,1,bloom,40.60205,222,0,0
2,2000,20000,11,1,20000,1,2,filtered_set,43.03545,0,0,222
2,2000,20000,11,1,20000,2,0,set,22.94585,0,0,20000
2,2000,20000,11,1,20000,2,1,filtered_set,44.35415,0,0,222
2,2000,20000,11,1,20000,2,2,bloom,42.35,222,0,0
2,20000,200000,1,0,20000,0,0,filtered_set,24.94795,20000,20000,20000
2,20000,200000,1,0,20000,0,1,set,18.5729,20000,20000,20000
2,20000,200000,1,0,20000,0,2,bloom,3.74375,20000,20000,0
2,20000,200000,1,0,20000,1,0,bloom,3.675,20000,20000,0
2,20000,200000,1,0,20000,1,1,filtered_set,24.60835,20000,20000,20000
2,20000,200000,1,0,20000,1,2,set,18.6042,20000,20000,20000
2,20000,200000,1,0,20000,2,0,bloom,3.6771,20000,20000,0
2,20000,200000,1,0,20000,2,1,set,18.2979,20000,20000,20000
2,20000,200000,1,0,20000,2,2,filtered_set,24.3042,20000,20000,20000
2,20000,200000,1,0.5,20000,0,0,set,33.76665,10000,10000,20000
2,20000,200000,1,0.5,20000,0,1,bloom,17.6875,10921,10000,0
2,20000,200000,1,0.5,20000,0,2,filtered_set,33.25835,10000,10000,10921
2,20000,200000,1,0.5,20000,1,0,filtered_set,32.4125,10000,10000,10921
2,20000,200000,1,0.5,20000,1,1,set,32.4,10000,10000,20000
2,20000,200000,1,0.5,20000,1,2,bloom,16.33125,10921,10000,0
2,20000,200000,1,0.5,20000,2,0,set,32.15625,10000,10000,20000
2,20000,200000,1,0.5,20000,2,1,bloom,15.8167,10921,10000,0
2,20000,200000,1,0.5,20000,2,2,filtered_set,30.1625,10000,10000,10921
2,20000,200000,1,0.9,20000,0,0,bloom,11.4521,3650,2000,0
2,20000,200000,1,0.9,20000,0,1,filtered_set,22.06665,2000,2000,3650
2,20000,200000,1,0.9,20000,0,2,set,30.5229,2000,2000,20000
2,20000,200000,1,0.9,20000,1,0,set,30.39585,2000,2000,20000
2,20000,200000,1,0.9,20000,1,1,filtered_set,17.84165,2000,2000,3650
2,20000,200000,1,0.9,20000,1,2,bloom,9.4875,3650,2000,0
2,20000,200000,1,0.9,20000,2,0,filtered_set,17.0979,2000,2000,3650
2,20000,200000,1,0.9,20000,2,1,set,28.45625,2000,2000,20000
2,20000,200000,1,0.9,20000,2,2,bloom,9.94165,3650,2000,0
2,20000,200000,1,1,20000,0,0,bloom,6.2917,1862,0,0
2,20000,200000,1,1,20000,0,1,filtered_set,9.71875,0,0,1862
2,20000,200000,1,1,20000,0,2,set,27.35835,0,0,20000
2,20000,200000,1,1,20000,1,0,bloom,6.13125,1862,0,0
2,20000,200000,1,1,20000,1,1,set,26.74165,0,0,20000
2,20000,200000,1,1,20000,1,2,filtered_set,8.9875,0,0,1862
2,20000,200000,1,1,20000,2,0,set,26.53335,0,0,20000
2,20000,200000,1,1,20000,2,1,filtered_set,8.4229,0,0,1862
2,20000,200000,1,1,20000,2,2,bloom,6.15,1862,0,0
2,20000,200000,3,0,20000,0,0,filtered_set,32.4521,20000,20000,20000
2,20000,200000,3,0,20000,0,1,set,18.4146,20000,20000,20000
2,20000,200000,3,0,20000,0,2,bloom,10.25205,20000,20000,0
2,20000,200000,3,0,20000,1,0,bloom,10.22085,20000,20000,0
2,20000,200000,3,0,20000,1,1,filtered_set,32.13125,20000,20000,20000
2,20000,200000,3,0,20000,1,2,set,18.2771,20000,20000,20000
2,20000,200000,3,0,20000,2,0,bloom,10.1979,20000,20000,0
2,20000,200000,3,0,20000,2,1,set,18.1375,20000,20000,20000
2,20000,200000,3,0,20000,2,2,filtered_set,32.2375,20000,20000,20000
2,20000,200000,3,0.5,20000,0,0,set,34.30835,10000,10000,20000
2,20000,200000,3,0.5,20000,0,1,bloom,22.68955,10175,10000,0
2,20000,200000,3,0.5,20000,0,2,filtered_set,37.66875,10000,10000,10175
2,20000,200000,3,0.5,20000,1,0,filtered_set,35.3167,10000,10000,10175
2,20000,200000,3,0.5,20000,1,1,set,32.9479,10000,10000,20000
2,20000,200000,3,0.5,20000,1,2,bloom,22.3646,10175,10000,0
2,20000,200000,3,0.5,20000,2,0,set,32.35415,10000,10000,20000
2,20000,200000,3,0.5,20000,2,1,bloom,21.88335,10175,10000,0
2,20000,200000,3,0.5,20000,2,2,filtered_set,33.9021,10000,10000,10175
2,20000,200000,3,0.9,20000,0,0,bloom,22.3396,2313,2000,0
2,20000,200000,3,0.9,20000,0,1,filtered_set,27.1021,2000,2000,2313
2,20000,200000,3,0.9,20000,0,2,set,29.05415,2000,2000,20000
2,20000,200000,3,0.9,20000,1,0,set,28.9396,2000,2000,20000
2,20000,200000,3,0.9,20000,1,1,filtered_set,26.95625,2000,2000,2313
2,20000,200000,3,0.9,20000,1,2,bloom,22.7375,2313,2000,0
2,20000,200000,3,0.9,20000,2,0,filtered_set,26.07085,2000,2000,2313
2,20000,200000,3,0.9,20000,2,1,set,29.3146,2000,2000,20000
2,20000,200000,3,0.9,20000,2,2,bloom,21.37705,2313,2000,0
2,20000,200000,3,1,20000,0,0,bloom,15.44795,356,0,0
2,20000,200000,3,1,20000,0,1,filtered_set,16.8229,0,0,356
2,20000,200000,3,1,20000,0,2,set,27.92295,0,0,20000
2,20000,200000,3,1,20000,1,0,bloom,15.125,356,0,0
2,20000,200000,3,1,20000,1,1,set,30.4896,0,0,20000
2,20000,200000,3,1,20000,1,2,filtered_set,22.0958,0,0,356
2,20000,200000,3,1,20000,2,0,set,28.65625,0,0,20000
2,20000,200000,3,1,20000,2,1,filtered_set,16.76875,0,0,356
2,20000,200000,3,1,20000,2,2,bloom,14.93335,356,0,0
2,20000,200000,7,0,20000,0,0,filtered_set,46.88125,20000,20000,20000
2,20000,200000,7,0,20000,0,1,set,18.79585,20000,20000,20000
2,20000,200000,7,0,20000,0,2,bloom,23.6375,20000,20000,0
2,20000,200000,7,0,20000,1,0,bloom,23.5917,20000,20000,0
2,20000,200000,7,0,20000,1,1,filtered_set,48.0396,20000,20000,20000
2,20000,200000,7,0,20000,1,2,set,18.3229,20000,20000,20000
2,20000,200000,7,0,20000,2,0,bloom,23.50625,20000,20000,0
2,20000,200000,7,0,20000,2,1,set,18.1292,20000,20000,20000
2,20000,200000,7,0,20000,2,2,filtered_set,47.24375,20000,20000,20000
2,20000,200000,7,0.5,20000,0,0,set,33.74795,10000,10000,20000
2,20000,200000,7,0.5,20000,0,1,bloom,30.7854,10079,10000,0
2,20000,200000,7,0.5,20000,0,2,filtered_set,45.4,10000,10000,10079
2,20000,200000,7,0.5,20000,1,0,filtered_set,48.81665,10000,10000,10079
2,20000,200000,7,0.5,20000,1,1,set,33.72915,10000,10000,20000
2,20000,200000,7,0.5,20000,1,2,bloom,31.8,10079,10000,0
2,20000,200000,7,0.5,20000,2,0,set,34.2458,10000,10000,20000
2,20000,200000,7,0.5,20000,2,1,bloom,31.50835,10079,10000,0
2,20000,200000,7,0.5,20000,2,2,filtered_set,45.6833,10000,10000,10079
2,20000,200000,7,0.9,20000,0,0,bloom,36.26665,2141,2000,0
2,20000,200000,7,0.9,20000,0,1,filtered_set,41.33335,2000,2000,2141
2,20000,200000,7,0.9,20000,0,2,set,29.73125,2000,2000,20000
2,20000,200000,7,0.9,20000,1,0,set,29.13955,2000,2000,20000
2,20000,200000,7,0.9,20000,1,1,filtered_set,39.75625,2000,2000,2141
2,20000,200000,7,0.9,20000,1,2,bloom,35.4875,2141,2000,0
2,20000,200000,7,0.9,20000,2,0,filtered_set,39.74585,2000,2000,2141
2,20000,200000,7,0.9,20000,2,1,set,29.40415,2000,2000,20000
2,20000,200000,7,0.9,20000,2,2,bloom,35.4396,2141,2000,0
2,20000,200000,7,1,20000,0,0,bloom,39.2521,162,0,0
2,20000,200000,7,1,20000,0,1,filtered_set,40.00625,0,0,162
2,20000,200000,7,1,20000,0,2,set,29.65835,0,0,20000
2,20000,200000,7,1,20000,1,0,bloom,37.41875,162,0,0
2,20000,200000,7,1,20000,1,1,set,27.3104,0,0,20000
2,20000,200000,7,1,20000,1,2,filtered_set,37.98125,0,0,162
2,20000,200000,7,1,20000,2,0,set,27.1833,0,0,20000
2,20000,200000,7,1,20000,2,1,filtered_set,37.475,0,0,162
2,20000,200000,7,1,20000,2,2,bloom,37.71875,162,0,0
2,20000,200000,11,0,20000,0,0,filtered_set,61.7646,20000,20000,20000
2,20000,200000,11,0,20000,0,1,set,19.04585,20000,20000,20000
2,20000,200000,11,0,20000,0,2,bloom,36.96045,20000,20000,0
2,20000,200000,11,0,20000,1,0,bloom,37.00625,20000,20000,0
2,20000,200000,11,0,20000,1,1,filtered_set,61.40415,20000,20000,20000
2,20000,200000,11,0,20000,1,2,set,18.4333,20000,20000,20000
2,20000,200000,11,0,20000,2,0,bloom,42.53125,20000,20000,0
2,20000,200000,11,0,20000,2,1,set,19.30835,20000,20000,20000
2,20000,200000,11,0,20000,2,2,filtered_set,62.26045,20000,20000,20000
2,20000,200000,11,0.5,20000,0,0,set,33.0979,10000,10000,20000
2,20000,200000,11,0.5,20000,0,1,bloom,39.08335,10126,10000,0
2,20000,200000,11,0.5,20000,0,2,filtered_set,53.19375,10000,10000,10126
2,20000,200000,11,0.5,20000,1,0,filtered_set,51.95415,10000,10000,10126
2,20000,200000,11,0.5,20000,1,1,set,33.30415,10000,10000,20000
2,20000,200000,11,0.5,20000,1,2,bloom,38.54585,10126,10000,0
2,20000,200000,11,0.5,20000,2,0,set,32.52085,10000,10000,20000
2,20000,200000,11,0.5,20000,2,1,bloom,37.84375,10126,10000,0
2,20000,200000,11,0.5,20000,2,2,filtered_set,51.075,10000,10000,10126
2,20000,200000,11,0.9,20000,0,0,bloom,41.76045,2213,2000,0
2,20000,200000,11,0.9,20000,0,1,filtered_set,46.64795,2000,2000,2213
2,20000,200000,11,0.9,20000,0,2,set,30.175,2000,2000,20000
2,20000,200000,11,0.9,20000,1,0,set,28.8208,2000,2000,20000
2,20000,200000,11,0.9,20000,1,1,filtered_set,46.25625,2000,2000,2213
2,20000,200000,11,0.9,20000,1,2,bloom,40.12295,2213,2000,0
2,20000,200000,11,0.9,20000,2,0,filtered_set,44.9979,2000,2000,2213
2,20000,200000,11,0.9,20000,2,1,set,28.625,2000,2000,20000
2,20000,200000,11,0.9,20000,2,2,bloom,39.95625,2213,2000,0
2,20000,200000,11,1,20000,0,0,bloom,41.5271,243,0,0
2,20000,200000,11,1,20000,0,1,filtered_set,44.575,0,0,243
2,20000,200000,11,1,20000,0,2,set,28.30625,0,0,20000
2,20000,200000,11,1,20000,1,0,bloom,40.2896,243,0,0
2,20000,200000,11,1,20000,1,1,set,27.3021,0,0,20000
2,20000,200000,11,1,20000,1,2,filtered_set,43.1042,0,0,243
2,20000,200000,11,1,20000,2,0,set,27.14795,0,0,20000
2,20000,200000,11,1,20000,2,1,filtered_set,54.45835,0,0,243
2,20000,200000,11,1,20000,2,2,bloom,39.8125,243,0,0
